,Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),Wx,Wy,max Wx,max Wy
10,14.03.2016 05:00:00,1002.7816788888837,-0.10674756065669655,272.8309677897447,-1.7134086877510972,89.58542284433364,6.080332163509161,5.713980856697889,0.360151846518765,3.5524603638129206,5.69994825543034,1276.8812158249805,1.075630849330366,0.8145403046323132,1.5691750119836771,1.2701829626965861
11,14.03.2016 06:00:00,1002.8712272574023,0.16528375855663668,273.0920453102301,-1.591597629884439,88.57682536566153,6.176428233397336,5.770316429359933,0.4097176237597018,3.585157425772769,5.751911009173316,1275.6549710757329,1.3800181039362962,0.974427972878803,2.058105772662086,1.5204107368942177
12,14.03.2016 07:00:00,1003.9444426733461,0.26436894315791015,273.0958592496834,-2.028399596878777,85.57445107277381,6.120143215558021,5.578667624626291,0.5445270500980066,3.4541768413382052,5.542827471189787,1276.6564627967089,1.369211984039814,1.052777650987091,2.047797504732932,1.6391923565764688
13,14.03.2016 08:00:00,1004.4358014122655,0.5824354190742707,273.37398352981955,-1.8656003030662456,84.49485612317821,6.215736155056371,5.670709608560122,0.5513442217752842,3.5091132997716814,5.630483624138453,1275.7405912769793,1.534898023751667,1.1749505178608137,2.313591107282473,1.828998613796398
14,14.03.2016 09:00:00,1004.8607150085255,1.0836546207629674,273.8388025903595,-1.8344970520660633,82.07955667974834,6.506529009259486,5.677640593416409,0.8290176173489434,3.509426165176904,5.631219481511278,1274.030418572307,1.6359353527657898,1.3386018760263145,2.47989047317088,2.097370799657664
15,14.03.2016 10:00:00,1004.9487015329019,1.317406967154736,274.06543400755805,-1.8134317194371175,81.01507221497187,6.653501330635828,5.649431545250961,1.00019898057923,3.489614858998261,5.599832549194174,1273.0490868542363,1.8718683706055894,1.5453877751084257,2.857133450116934,2.4378895183416107
16,14.03.2016 11:00:00,1005.0257106372077,1.7965296856911444,274.53700416735927,-1.9091293948919619,78.19386610261536,6.96915258696157,5.574461927496682,1.3827095070482351,3.4403235114768287,5.521397466119269,1271.0465867836303,1.9093558858656894,1.634657533606885,2.9264492402859226,2.5818515585166577
17,14.03.2016 12:00:00,1004.8730356739064,1.8891664300850168,274.64271071832565,-2.2941388781216236,76.17576035199173,7.1533927899113126,5.337510638545141,1.8044661520148613,3.2910384698178334,5.283265082322769,1270.6025735832918,2.0853747243207414,1.670700835220625,3.2046749856454473,2.6152098695671087
18,14.03.2016 13:00:00,1004.4444078757754,2.150865284585228,274.94263540149154,-2.4091680866092897,74.58369406957202,7.426586170596871,5.284820906389978,2.120162940011927,3.2609739353948552,5.2351674841799145,1268.9624018380898,2.1759836305209004,1.839343331315719,3.3581132956028603,2.9063205385012454
19,14.03.2016 14:00:00,1004.0793685984653,2.262548657850896,275.0841006250357,-2.7361696721817435,72.64843017295128,7.433471305885891,5.044733216358422,2.371171402181088,3.1113319246577382,4.996644826821636,1268.0615245951637,2.156273313902042,1.7027548377268757,3.338906711438303,2.6586881913637836
20,14.03.2016 15:00:00,1004.0289642578678,2.4858999281257352,275.3089009976727,-3.0328389075811515,70.66322571942558,7.8555688084965105,4.935302316487921,2.899161707535878,3.04321419991273,4.887327602477653,1267.256769894547,2.131042956821773,1.598359956290619,3.311009277489314,2.4767234903321436
21,14.03.2016 16:00:00,1003.3877505794911,2.852598992460665,275.7286787541594,-3.0401639199688058,69.73214829410072,8.599482634616125,5.068927952073087,3.4917521806855114,3.13324364835582,5.0299082208313495,1265.0995421678338,2.1750540253762516,1.7892523209415014,3.3913254496327894,2.8335911197914503
22,14.03.2016 17:00:00,1002.7860113001208,3.8584643549018782,276.7777024367562,-2.581113464197351,67.40327652149749,9.479036652967325,5.415754614880557,4.008294684454499,3.3535306675921936,5.380870798865913,1259.9039202808124,1.8269620111903246,1.9586064539405166,2.8667775644388915,3.2070631117569826
23,14.03.2016 18:00:00,1002.7219390922919,3.674151941642645,276.59994706447924,-2.6004204780124898,68.72736864771265,9.383709267248108,5.298046264942835,4.032027609465384,3.279078413510401,5.262729887943016,1260.627795725405,1.8049903112768937,1.9090893322858353,2.8299439744615547,3.1394939429259323
24,14.03.2016 19:00:00,1003.4602096628631,3.6514008128405004,276.5128437390463,-2.8533823377830334,67.70071121389397,9.416957609408176,5.149898721126101,4.216069707773117,3.1797884675107944,5.104536041846852,1261.8128513769268,1.5353313915604527,1.7536393893308648,2.407206009415235,2.904306904319561
25,14.03.2016 20:00:00,1003.9103372990417,3.3013789625075596,276.127781984207,-2.8442620199650674,69.39676223710268,9.238667370494166,5.1696577469320175,4.017502335141916,3.1907519718735506,5.122065596570932,1263.9723104238938,1.3818343613807587,1.785713123333798,2.1543457871300014,3.0005472509143227
26,14.03.2016 21:00:00,1003.7282919506122,2.6495556659621897,275.49154574256215,-3.029018896582212,71.04761156676003,8.527396478955247,5.081481583011398,3.391411899165618,3.1356020007131518,5.034436612959359,1266.5806359148146,1.0448695336074576,1.8049673411716156,1.6092126817685082,3.0897939037282507
27,14.03.2016 22:00:00,1003.9387195383192,2.343656107029152,275.1723157861042,-2.432208670791539,74.87879910965691,7.842412201055742,5.26950687127016,2.538123620681926,3.255814442541808,5.227112664448799,1267.779601919516,1.0499475676991095,1.7528452896625082,1.595759237354867,3.0072954861860364
28,14.03.2016 23:00:00,1004.2078918528225,1.8834763264460062,274.68666930872445,-2.2569644194752803,77.49890270731689,7.057914052297253,5.289717143520649,1.7351156446045448,3.2653602606103647,5.243431787117579,1269.9422834421227,0.7910364575925865,1.6588839024623943,1.1730868861367072,2.8704814101525162
29,15.03.2016 00:00:00,1004.613232445987,2.2250667122389656,274.9938947685449,-1.2218578011515193,80.45730458154799,6.880085207341463,5.719850321291009,1.1373415796166872,3.53622225123428,5.676537427942496,1268.479421095202,0.8413082032318514,1.466668038364251,1.2343058926301986,2.5293502943484887
30,15.03.2016 01:00:00,1004.5182764765019,1.8285505762602305,274.6026305517668,-1.386698423731108,81.25005096041757,6.591186086392302,5.703039321868125,0.8683033638874855,3.5274287431095788,5.661836277385394,1270.184789381647,0.8336045265246218,1.290900238212581,1.2100500261440752,2.2167929223961553
31,15.03.2016 02:00:00,1004.1651117646942,1.3677507136667408,274.17304284793266,-1.7720466046287573,81.6579738572621,6.4669078350423375,5.618989843053745,0.8435298079578133,3.4803172634064174,5.58554173180287,1272.0182510747813,0.888593886294965,1.3004677803490532,1.2858912233653035,2.217942142896868
32,15.03.2016 03:00:00,1004.9168771038743,0.3792419728877672,273.1213201817303,-2.8380466060725364,80.96360598064636,5.685491302591264,5.099395489947786,0.5826400363530606,3.1482127852196395,5.055410833356231,1277.6340886677938,0.779190830859083,1.1692649615503474,1.1096793229488306,1.9852075033644372
33,15.03.2016 04:00:00,1004.6448926786069,-0.0013676666625670464,272.77129061004746,-3.0829379030058934,81.35847779199375,5.567111188719103,5.110147145089645,0.4643598104745612,3.161935873909784,5.07608238225952,1279.088430984424,0.8370941452174604,1.1430520405005808,1.1969492560567927,1.9243403511545285
34,15.03.2016 05:00:00,1005.1997222312839,-0.5294969831495724,272.2031467605668,-3.8510817726824476,80.06082432703106,5.268470968089455,4.753378010592343,0.5140849613583325,2.9339784776267956,4.712346407006189,1282.381210301275,0.7298184554010633,1.0564392397180822,1.0276083537079237,1.7571585918219372
35,15.03.2016 06:00:00,1005.9130092303882,-0.9879418753793203,271.6887756091155,-4.798799405706043,77.70905024790471,5.091480062260565,4.368789620578212,0.7046102645926817,2.687679048426942,4.319387905317729,1285.750625947891,0.19346658189206978,0.9373955834573242,0.17636530364530068,1.5585995215058173
36,15.03.2016 07:00:00,1005.9048053448174,-0.36619874683821685,272.32118751059954,-4.069142396191787,77.87349135955391,5.418601957646951,4.844737481143358,0.5591951684331096,2.9943498778451434,4.808109940926886,1282.726498566098,0.4404271427432779,1.0115497124739365,0.5734646653381986,1.6540469684127226
37,15.03.2016 08:00:00,1003.0535139547683,-0.0445134062774617,272.8798386343125,-3.7160423890861045,78.59650975347398,6.233431026131888,5.1905705991109405,1.0076837985981113,3.2282435966565375,5.179819481819095,1277.7905642728088,0.7911524782656473,1.551395643555732,1.125472124019872,2.5784775970248908
38,15.03.2016 09:00:00,1002.597998500323,1.0049186499553855,273.95884339645124,-3.6689181150201984,73.85255550458315,6.850965102773754,5.13044345265447,1.6755231115314473,3.187478110060733,5.115713050072192,1272.5728049546485,0.5370603654016156,1.5665339828733829,0.7457238918168093,2.602894785206887
39,15.03.2016 10:00:00,1002.8611548958437,1.1159236473112353,274.05165619028577,-3.6335248320855014,73.0585945290962,6.391288300600044,4.928175682811864,1.4349272042739933,3.0579830392295926,4.910277312992049,1272.0679846154915,0.8312063660146526,1.354987953289815,1.2325341328669643,2.1765455341050175
40,15.03.2016 11:00:00,1001.8934198456323,2.63122249251494,275.6414750618987,-2.9494527884626436,69.56713929346745,7.729672009155942,5.297551122929724,2.3915156630586885,3.2948707127889794,5.288239356281931,1264.1469295432694,0.8598878282034245,1.4147230118866971,1.2873291354971905,2.259920544567205
41,15.03.2016 12:00:00,1001.518407120262,3.7642361354648193,276.80298707681044,-2.452068405954436,66.88236591925492,8.446332862719679,5.419313667577641,2.9850923862557353,3.3704599500049675,5.4099942968761265,1258.5018992504822,0.7953197440747709,1.3375494054391397,1.2032004644123764,2.109196528440544
42,15.03.2016 13:00:00,1000.1567846708846,4.436418447432996,277.5904756077903,-2.024770337081808,66.14622588542873,8.774338102801417,5.441013880840231,3.2899029493882015,3.3916335342533737,5.444905625444031,1253.5559557525537,1.1092712054573775,1.2949822381252372,1.7063893709139877,1.991885473795754
43,15.03.2016 14:00:00,999.5734522044618,5.522832308255288,278.7242796177921,-1.4619695129566326,63.88242600017042,9.539931711930912,5.666095055563557,3.836692291236909,3.536411403448735,5.676053966093683,1247.8199979387916,1.2319382913464376,1.2063155932989473,1.9220310811902093,1.8249994513691887
44,15.03.2016 15:00:00,999.7341065196921,5.734792021997341,278.91942705321,-1.4466641185832687,63.383318190462205,9.81704464805079,5.615434803665784,4.171907002131465,3.5019825160371787,5.620990860893771,1247.0910641839523,1.4516918843848625,1.0844984518040877,2.280208580982834,1.5946399195862608
45,15.03.2016 16:00:00,998.8176561402153,6.81692695583561,280.0714073397008,-1.1569072246705199,60.17903099394974,10.89467403778771,5.8471547441748415,5.0039190249291385,3.6521257482987948,5.860160250042453,1241.3346949165345,1.3633587590808962,1.086831049775062,2.1583568051821076,1.6234286738495696
46,15.03.2016 17:00:00,999.470765155929,6.791539188801464,279.98850590011216,-1.1009036691638654,60.85429293397122,10.944776101401652,5.811293318838159,5.092608231678685,3.6236271330922865,5.814939300683843,1242.2585493872814,1.4750906265789405,1.023999076930067,2.3337535656254484,1.5208529369564485
47,15.03.2016 18:00:00,999.383242535861,6.339195036883135,279.53960850268527,-1.330309625600866,61.321341412308136,10.41791167057575,5.676585845612388,4.7061382034543255,3.537611755759154,5.677700377137645,1244.1218067737382,1.3200024214601225,0.7518486860184346,2.0912254708432445,1.0809975343775857
48,15.03.2016 19:00:00,999.762114865945,5.625221673618833,278.79280311928363,-1.7795295374014852,62.2205894248252,10.048145690854316,5.4964319107039135,4.521114952184153,3.4209655018929275,5.491041445097427,1247.93863875027,1.1766099880379381,0.6384238526571946,1.8531499826327789,0.9175738509975976
49,15.03.2016 20:00:00,999.2688708357431,4.960358341286057,278.1680986621188,-2.028916162769952,63.737282259455924,9.648553297722573,5.453670854488472,4.162639801697772,3.3949167899892996,5.449181875967066,1250.3701601856803,0.856143132001871,0.6269050330304391,1.3358624912082626,0.9526595841131825
50,15.03.2016 21:00:00,998.1781952090331,3.9017271981909394,277.2052464015597,-1.658703819621694,69.64913979847805,8.585371592953638,5.629880709855826,2.933882906795728,3.5131409044996764,5.637853624223428,1253.2849016083824,0.6905321997784731,0.41289740616268283,1.0493060265075003,0.6042396621986547
51,15.03.2016 22:00:00,997.3320822183841,2.7790160991916206,276.1516479677533,-1.7378659840194421,73.79449107620331,7.5823084660635365,5.565298288608629,2.010308985283899,3.4739340130446985,5.575248107911575,1256.9735181147541,0.44372143397412767,0.11848360455956725,0.6392665740451432,0.10754133096350083
52,15.03.2016 23:00:00,997.511757599388,1.8715410374349313,275.22579674428715,-1.9100370215261746,76.73034070232504,6.9029278774100495,5.473943333030377,1.4418210475956617,3.4129714325466605,5.4775291434773745,1261.127967887578,0.33584530418013714,-0.12673622518358518,0.45087007389765266,-0.31377055565827344
53,16.03.2016 00:00:00,997.6548587251634,1.1549171073077806,274.49358121339856,-2.0778066516689195,79.50441474263299,6.78591956207569,5.495232934603268,1.3073240510292559,3.4238218913940437,5.493801291124081,1264.6388990401774,0.16692718287443742,-0.12010271937450057,0.1684629382163111,-0.27624655450887275
54,16.03.2016 01:00:00,997.2005361675108,0.8893223631718659,274.26439122214623,-1.725928865227715,82.87875261969529,6.841093290093175,5.723881188641926,1.1305080398355511,3.5709557246612005,5.728227218719361,1265.2300182534807,0.005953538163074978,-0.1516612472459065,-0.10228040749503076,-0.3148582163515943
55,16.03.2016 02:00:00,996.6026515471794,0.6743210491527858,274.0967879804946,-1.5539286310848386,85.15561148465036,6.753135365726474,5.798067458621661,0.9593530952992118,3.6210670502166766,5.808314299057068,1265.4002284402761,-0.08698364018918603,-0.12868308170173431,-0.2597335101636986,-0.26698619504888177
56,16.03.2016 03:00:00,995.6585162685899,0.6500047549435024,274.14977230489274,-1.3144855874365229,86.6848442553538,6.564516506594726,5.883130297989725,0.6818873162008128,3.6823210015501124,5.9063280634946675,1264.2282677579458,-0.15059446378007735,-0.2907921139334804,-0.36450667754495736,-0.5664548569892184
57,16.03.2016 04:00:00,995.3328623681374,0.7298312859589604,274.25550381755716,-1.3553391754751223,86.47285440593313,6.5939750890363555,5.812107017262948,0.7826921503525894,3.6393772393263943,5.838185334715868,1263.5109886233374,-0.15892632584302402,-0.3026815506347081,-0.37982718021514694,-0.6086016210243504
58,16.03.2016 05:00:00,995.1313162234663,1.0765272887705315,274.6198125206155,-1.158618998528726,85.97470376792704,6.734652088871458,5.847947121894913,0.888720132593583,3.663344321556801,5.877096142055123,1261.6692998522437,-0.13412429741097354,-0.2824399203049077,-0.3423059964633094,-0.6001594175587359
59,16.03.2016 06:00:00,995.2617880737453,1.7126669469810691,275.24347170667295,-1.3115540863936026,82.0637248624403,7.060885594499329,5.7561587289313225,1.3083931466549719,3.6029861365184193,5.781245006066232,1259.0898448135338,-0.3180887222754879,-0.2852654566688184,-0.6269473109539285,-0.6192132904732403
60,16.03.2016 07:00:00,995.852496519756,2.2579289952863144,275.74647800500026,-0.7423159286768728,81.61278351162267,6.820065925478487,5.883306381927518,0.9584511266286841,3.6815694877014353,5.908171007874229,1257.0209031542781,-0.5302772830110413,-0.7770027761836749,-0.9375211396035117,-1.5130220429671961
61,16.03.2016 08:00:00,994.8560092937822,4.2111821691167295,277.78072899027734,1.3613157549320039,82.92207796067804,8.498040173703163,6.9915152259499465,1.51241524373952,4.384990271320078,7.03085194450529,1246.6940088009887,-0.6359300931697451,-0.7713622207158775,-1.1029863990215842,-1.498150567569247
62,16.03.2016 09:00:00,995.3689786538675,1.8438209985465726,275.37872926792454,-0.5744856238598626,85.01338070359014,6.493188486334378,5.672240685990738,0.8328107100484026,3.5465378933406235,5.694322679138087,1257.885437219286,0.44528777305045597,0.1062896792196818,0.6222884368000458,-0.027448513669227292
63,16.03.2016 10:00:00,994.9563105487296,2.9582017445483624,276.52458197757085,0.211280498471071,83.09468956891851,7.408857818647646,6.222420467926899,1.1901014343877994,3.8958835640311835,6.250792853340615,1252.271882213185,0.6872427077481634,0.26697470469294254,1.0150418143919646,0.23579863280553726
64,16.03.2016 11:00:00,995.682528509501,3.603472394092581,277.1023969249533,0.23223279335070135,80.45469061470375,8.157489696107397,6.338075759416129,1.8067826694504383,3.9603702986662173,6.3533197747639285,1250.5053503625854,0.7879380937237929,0.6813761564487881,1.1811271897271691,0.9665298636075214
65,16.03.2016 12:00:00,995.7067811102136,3.8198314916817306,277.3210806414887,-0.02180915873775291,78.08805373127089,7.961883424497086,6.0758549204002845,1.8738458061364347,3.7949027118720533,6.090234513160341,1249.4334426663372,1.124375009437665,0.9268952627371352,1.7213519333753031,1.362113576269584
66,16.03.2016 13:00:00,996.1629850026088,4.011511634784333,277.47677819322445,-0.43625874196479497,75.08888139975112,7.883399211463319,5.789164433994815,2.090394958707485,3.6115575340882677,5.797958465001404,1249.1392281991384,1.4378123564623961,1.0411461198391938,2.22783346107184,1.5274768815327047
67,16.03.2016 14:00:00,996.0258681434965,5.117059049452417,278.59021501769485,-0.12959688640986933,71.83043691027588,8.944091177562093,6.080021487765939,2.8423102575396744,3.7951630349954826,6.090317798604884,1244.206274695816,1.4770338228776927,1.3456501155581133,2.3094622825843523,2.0772497599616213
68,16.03.2016 15:00:00,996.4346558720858,5.590306723084666,279.0273234731479,0.3682080630185869,72.37186947116689,9.3010078400535,6.3117228667203005,2.9690757658904516,3.938483094699639,6.319123228288676,1242.4965780386817,1.5007800271908853,1.2647172867002274,2.358617478439575,1.942967091911465
69,16.03.2016 16:00:00,996.8515129638879,5.65352490943955,279.0521135595588,0.691829736770504,74.2124556416393,9.52141908198114,6.4739922420153535,3.023730731212709,4.037890703566655,6.47769846078028,1242.7499085668333,1.5105816744142908,1.2067385174542467,2.380157454368063,1.8603742071949392
70,16.03.2016 17:00:00,997.2918204679291,5.518674869884773,278.88080194563537,0.6178344780243901,74.90522481948814,9.560665545598027,6.412089457103553,3.117456934765045,3.9976845534433934,6.413642558921987,1243.9960130428467,1.5894116627684567,1.266503545588542,2.5026070243361422,1.9814394341900883
71,16.03.2016 18:00:00,997.4398009965887,5.162750633261194,278.5103287432207,0.3232797134651264,75.37551226325365,9.45460708121342,6.282709400907411,3.135863944403057,3.9152914091732702,6.281931452838319,1245.9335240801106,1.5545505100040153,1.2521784789973445,2.447146190472431,1.981317017223708
72,16.03.2016 19:00:00,998.3098470973499,4.060335612908257,277.33711853250844,-0.5534763945256129,76.55605675723697,8.84429799366081,5.907643339284248,2.9074069244848957,3.6774267676106027,5.9014975077111504,1252.233312597552,1.6922208566220447,1.5593022031932016,2.6565221529652385,2.544780765587817
73,16.03.2016 20:00:00,999.4443789910525,4.269907340272705,277.44960426464644,-0.40182170851971577,76.4507382667553,9.111173120699851,6.032377237674478,3.0629261660203118,3.750807796019959,6.018255321632742,1252.831653085812,1.5762347378050845,1.4750833355529673,2.4674998982122585,2.417159516695462
74,16.03.2016 21:00:00,1000.0637664168363,3.8665238734106966,276.9919772933673,-0.39013809350402795,78.44996676587947,8.818525059179649,6.070674239985485,2.739267946664375,3.772972041108719,6.053496998869399,1255.4741807613661,1.4391887671773436,1.389946953317016,2.2389210796133123,2.2925465398366307
75,16.03.2016 22:00:00,1000.5203887133306,3.3759956697106546,276.4650670489112,-0.5507028138677663,80.09684852015403,8.447785382268062,5.983455250290821,2.4621839464094863,3.7177048847380174,5.965530302936963,1258.3226026588895,1.3332839689952727,1.4048995187319429,2.056495437828359,2.3371687732349664
76,16.03.2016 23:00:00,1000.5230920192463,2.4611141874693523,275.5487662751395,-1.1429321017514207,81.00404697844839,7.654829414440507,5.781808790866898,1.8738442267579924,3.591942226542616,5.764193326972124,1262.5217325447156,1.0377705561683008,1.2337725293706614,1.5767864024531288,2.0662412893446014
77,17.03.2016 00:00:00,1000.285910308448,1.7953741252059778,274.9117593410663,-1.4998612626151795,82.313236829359,7.241835040341509,5.6806473144453715,1.5749055055150363,3.534992284183214,5.67263545408183,1265.2891897417849,0.9402473217697717,1.3144084550473403,1.4113948187895455,2.222617409232785
78,17.03.2016 01:00:00,999.7572206260362,0.7166455154228668,273.87882555302684,-2.557620729017838,81.73454364633187,6.409057013054561,5.3271793775339695,1.1033171734096991,3.3197588771411226,5.327517076631446,1269.6906227422573,0.7129786606053491,1.1852490561054991,1.04632022452039,2.0164706730183433
79,17.03.2016 02:00:00,1000.1622803048647,0.6233598000065204,273.7558184651459,-2.40717745859744,82.83646733951052,6.210854368484539,5.41081749216319,0.8322326575384462,3.3743452129150135,5.4145457956366165,1270.5350578360956,0.6699084753167887,1.1052634321614512,0.9757570260046827,1.8806951113258887
80,17.03.2016 03:00:00,1000.8558083434962,0.6690797569522111,273.74355395082006,-2.206864592890617,83.5240679135148,6.093901090202849,5.510916946657909,0.6141509335587347,3.435483093571398,5.512305133197897,1271.1468448363444,0.6579798224139389,0.9338138514440371,0.951974250131825,1.5716069487600826
81,17.03.2016 04:00:00,999.0834020911283,-0.8453508702619708,272.3774189358902,-3.202811942675635,86.00677494059775,5.259103661725016,5.171487314228694,0.11602559770274157,3.231692917846737,5.18560528102448,1275.9202784716797,0.5110981302389564,1.3344807854126843,0.7125464087301693,2.2971687171820254
82,17.03.2016 05:00:00,1000.3754784596664,-0.2629803700016069,272.8526293433289,-2.9427054322203903,84.26775381538852,5.3537774824437765,5.260568730188482,0.11203608775697838,3.280151709030302,5.263947683650425,1274.8297829500355,0.4647668881832877,1.2849407677760043,0.6410830705093954,2.200192619636264
83,17.03.2016 06:00:00,1000.5567997612865,0.030432945189033944,273.1321348374257,-2.7519691911284037,83.76510545715742,5.483812609503025,5.385592840994706,0.1081298541290927,3.357901389342201,5.388317736419476,1273.7006714286388,0.5264027807618542,1.4407108821865708,0.7366434599276787,2.45491359616114
84,17.03.2016 07:00:00,1000.7447205715305,0.4827394382165533,273.5703998515568,-2.5279084241461867,82.4864898413174,5.82362375602459,5.473059903359566,0.35007569921531134,3.408972964902205,5.470316065358032,1271.8399846988857,0.7154918819482711,1.5147626307958704,1.0345321038021447,2.546028044576906
85,17.03.2016 08:00:00,1000.6200440631324,1.0981682541065698,274.19548133436973,-2.4628817965323755,79.94871361787041,6.397641869688693,5.541138669348793,0.8496979986750808,3.450727042490899,5.536894906780298,1269.0181067238118,0.7704117732907941,1.7370898757080544,1.123170420752495,2.916696313266514
86,17.03.2016 09:00:00,1000.8054406008931,1.905205506444081,274.9894708275947,-2.2170857820245304,77.12532747295418,6.756215606107573,5.615620419212746,1.1375583852028854,3.497270747112623,5.611582906607865,1265.514079481144,0.9541967980401128,1.8383266007980061,1.424366970861401,3.0653917053788726
87,17.03.2016 10:00:00,1001.4295640049882,2.3545054787093003,275.38497905308265,-2.6281712454695425,73.10483998385162,7.123509046237808,5.378808843585068,1.734519788192146,3.341944616799707,5.364048662582374,1264.5033011712785,0.9756283479327369,1.8933078578640654,1.4676171085851668,3.1350257236530514
88,17.03.2016 11:00:00,1001.0895448971394,3.480208653964853,276.5407197153829,-2.222874395297402,69.89317812474556,7.889190943972626,5.51455024557378,2.358345557009236,3.4297948343006692,5.504779734661516,1258.9836642411967,1.134685491898352,1.9444600876966287,1.730505062403588,3.1957932559336863
89,17.03.2016 12:00:00,1000.2895424121153,4.840307472007265,277.9664331032884,-2.1821371696478042,64.17835191366737,9.20214478234234,5.57136390368516,3.596815378067923,3.4701764438013125,5.5691370384182015,1252.2148077753163,1.0308309121870813,2.0125720973660335,1.5835341881900118,3.3096866287415736
90,17.03.2016 13:00:00,999.0271381148759,6.831185746822214,280.0546941827443,-1.3379957769743864,59.743747788048836,11.235372427462526,6.075535611493146,5.095709054090824,3.792837322540477,6.083918277084068,1242.0115466294776,0.8354396208312048,2.13250348483129,1.2908144973123354,3.5491947988882613
91,17.03.2016 14:00:00,998.0941899529739,7.626159773094938,280.9305533653703,-0.9862800667178622,59.13224927178773,12.266797982161911,6.121160665431846,6.078027310662197,3.827668238017268,6.139997312355987,1237.4066997367706,1.2269310454627544,2.099986722883986,1.9231681390077502,3.4464026462867174
92,17.03.2016 15:00:00,997.5740711252124,8.697420025125245,282.0443105316328,-0.3582714221160028,57.96001588982617,13.41825202479349,6.407690619472376,6.943191007445,4.011476743195047,6.433404061992215,1232.0448579178276,1.4536705947676132,2.107925299667015,2.2917327551650732,3.442339777070882
93,17.03.2016 16:00:00,997.4648706227994,9.737946688705067,283.0834807139194,0.33716839575239543,56.50019286915065,14.141226129938282,6.6699174784519055,7.402384664693289,4.171753470986124,6.690163946434156,1227.180574271822,1.2220792936765759,1.9891995811075123,1.9350953163049938,3.269987306205531
94,17.03.2016 17:00:00,998.1354121534998,9.085383885036713,282.3795119445911,0.2731341730847836,59.70438336171796,13.586509080668582,6.4160676497722235,7.1137569874021445,4.005853126852828,6.426618075695195,1230.768480480319,1.4023118302059787,1.8004465946770758,2.218681077655239,2.9252823644748296
